date,month,channel,region,category,device,revenue_usd,profit_usd,orders,sessions,marketing_spend_usd,conversion_rate,aov_usd,cac_usd,roas,gross_margin_pct
2025-05-09,2025-05,Paid Search,Buenos Aires,Sports,Mobile,143.32999999999998,40.45,2,59,39.5303734940412,0.03389830508474576,71.66499999999999,19.7651867470206,3.625819523855638,0.2822158654852439
2025-05-09,2025-05,Paid Search,Buenos Aires,Supermarket,Desktop,116.87,37.33,3,88,59.2955602410618,0.03409090909090909,38.95666666666667,19.7651867470206,1.9709738726621941,0.3194147343201848
2025-05-09,2025-05,Paid Search,Buenos Aires,Supermarket,Mobile,72.27,24.48,2,59,39.5303734940412,0.03389830508474576,36.135,19.7651867470206,1.8282144490968182,0.33872976338729766
2025-05-09,2025-05,Paid Search,Centro,Beauty,Mobile,170.14,43.46,4,117,79.0607469880824,0.03418803418803419,42.535,19.7651867470206,2.1520160949863887,0.25543669918890327
2025-05-09,2025-05,Paid Search,Centro,Electronics,Mobile,413.12,116.5,3,88,59.2955602410618,0.03409090909090909,137.70666666666668,19.7651867470206,6.967132080723929,0.28200038729666926
2025-05-09,2025-05,Paid Search,Centro,Fashion,Desktop,92.66,34.04,2,59,39.5303734940412,0.03389830508474576,46.33,19.7651867470206,2.3440203521974703,0.3673645586013382
2025-05-09,2025-05,Paid Search,Centro,Fashion,Mobile,84.59,20.79,2,59,39.5303734940412,0.03389830508474576,42.295,19.7651867470206,2.13987353326553,0.24577373211963588
2025-05-09,2025-05,Paid Search,Centro,Home & Deco,Desktop,31.48,7.5,1,29,19.7651867470206,0.034482758620689655,31.48,19.7651867470206,1.592699345719326,0.23824650571791614
2025-05-09,2025-05,Paid Search,Centro,Home & Deco,Mobile,292.44,75.31,4,117,79.0607469880824,0.03418803418803419,73.11,19.7651867470206,3.6989278642166425,0.2575229106825332
2025-05-09,2025-05,Paid Search,Centro,Supermarket,Desktop,32.89,10.61,1,29,19.7651867470206,0.034482758620689655,32.89,19.7651867470206,1.6640368958293719,0.3225904530252356
2025-05-09,2025-05,Paid Search,Centro,Supermarket,Mobile,33.66,12.92,1,29,19.7651867470206,0.034482758620689655,33.66,19.7651867470206,1.7029942813504606,0.38383838383838387
2025-05-09,2025-05,Paid Search,Cuyo,Beauty,Desktop,37.06,9.36,1,29,19.7651867470206,0.034482758620689655,37.06,19.7651867470206,1.8750139057292954,0.252563410685375
2025-05-09,2025-05,Paid Search,Cuyo,Electronics,Desktop,98.07,24.76,1,29,19.7651867470206,0.034482758620689655,98.07,19.7651867470206,4.961754283185968,0.25247272356480066
2025-05-09,2025-05,Paid Search,Cuyo,Electronics,Mobile,353.42,119.87,3,88,59.2955602410618,0.03409090909090909,117.80666666666667,19.7651867470206,5.960311338036046,0.3391715239658197
2025-05-09,2025-05,Paid Search,Cuyo,Fashion,Mobile,49.66,11.69,1,29,19.7651867470206,0.034482758620689655,49.66,19.7651867470206,2.5124983960743874,0.23540072492952074
2025-05-09,2025-05,Paid Search,Cuyo,Home & Deco,Desktop,87.8,24.78,1,29,19.7651867470206,0.034482758620689655,87.8,19.7651867470206,4.442153829547548,0.2822323462414579
2025-05-09,2025-05,Paid Search,Cuyo,Home & Deco,Mobile,100.06,27.58,1,29,19.7651867470206,0.034482758620689655,100.06,19.7651867470206,5.062436357454757,0.2756346192284629
2025-05-09,2025-05,Paid Search,Cuyo,Supermarket,Mobile,67.19,23.36,2,59,39.5303734940412,0.03389830508474576,33.595,19.7651867470206,1.699705670884395,0.34767078434290816
2025-05-09,2025-05,Paid Search,NEA,Beauty,Mobile,40.99,11.09,1,29,19.7651867470206,0.034482758620689655,40.99,19.7651867470206,2.07384835390836,0.2705537936081971
2025-05-09,2025-05,Paid Search,NEA,Fashion,Mobile,75.12,15.37,1,29,19.7651867470206,0.034482758620689655,75.12,19.7651867470206,3.8006218186288363,0.20460596379126728
2025-05-09,2025-05,Paid Search,NEA,Home & Deco,Desktop,90.2,32.42,1,29,19.7651867470206,0.034482758620689655,90.2,19.7651867470206,4.563579446756137,0.35942350332594236
2025-05-09,2025-05,Paid Search,NEA,Home & Deco,Mobile,194.45999999999998,64.50999999999999,2,59,39.5303734940412,0.03389830508474576,97.22999999999999,19.7651867470206,4.919255317162961,0.33173917515170215
2025-05-09,2025-05,Paid Search,NEA,Sports,Mobile,65.27,21.54,1,29,19.7651867470206,0.034482758620689655,65.27,19.7651867470206,3.3022708480019185,0.3300137888769726
2025-05-09,2025-05,Paid Search,NOA,Beauty,Mobile,47.23,11.98,1,29,19.7651867470206,0.034482758620689655,47.23,19.7651867470206,2.3895549586506912,0.2536523396146517
2025-05-09,2025-05,Paid Search,NOA,Electronics,Desktop,87.91,23.65,1,29,19.7651867470206,0.034482758620689655,87.91,19.7651867470206,4.447719170336275,0.26902513934705946
2025-05-09,2025-05,Paid Search,NOA,Electronics,Mobile,111.18,43.62,1,29,19.7651867470206,0.034482758620689655,111.18,19.7651867470206,5.625041717187886,0.3923367512142471
2025-05-09,2025-05,Paid Search,NOA,Fashion,Mobile,49.65,19.38,1,29,19.7651867470206,0.034482758620689655,49.65,19.7651867470206,2.511992456002685,0.3903323262839879
2025-05-09,2025-05,Paid Search,NOA,Home & Deco,Desktop,93.8,38.8,1,29,19.7651867470206,0.034482758620689655,93.8,19.7651867470206,4.745717872569021,0.4136460554371002
2025-05-09,2025-05,Paid Search,Patagonia,Electronics,Desktop,195.92,73.66,1,29,19.7651867470206,0.034482758620689655,195.92,19.7651867470206,9.912377884794482,0.3759697835851368
2025-05-09,2025-05,Paid Search,Patagonia,Electronics,Mobile,279.24,104.56,2,59,39.5303734940412,0.03389830508474576,139.62,19.7651867470206,7.063935281109666,0.37444492193095547
2025-05-09,2025-05,Paid Search,Patagonia,Fashion,Mobile,130.19,39.82,2,59,39.5303734940412,0.03389830508474576,65.095,19.7651867470206,3.2934168967471256,0.3058606651816576
2025-05-09,2025-05,Paid Search,Patagonia,Home & Deco,Desktop,123.34,47.68,2,59,39.5303734940412,0.03389830508474576,61.67,19.7651867470206,3.120132422189035,0.38657369871898817
2025-05-09,2025-05,Paid Search,Patagonia,Home & Deco,Mobile,75.22,22.6,1,29,19.7651867470206,0.034482758620689655,75.22,19.7651867470206,3.8056812193458605,0.30045200744482853
2025-05-09,2025-05,Paid Search,Patagonia,Sports,Desktop,63.2,25.99,1,29,19.7651867470206,0.034482758620689655,63.2,19.7651867470206,3.197541253159511,0.41123417721518984
2025-05-09,2025-05,Paid Search,Patagonia,Supermarket,Desktop,43.33,12.84,1,29,19.7651867470206,0.034482758620689655,43.33,19.7651867470206,2.192238330686734,0.29633048696053543
2025-05-09,2025-05,Paid Social,Buenos Aires,Beauty,Desktop,30.52,10.86,1,40,18.647744324154203,0.025,30.52,18.647744324154203,1.6366590762652082,0.35583224115334205
2025-05-09,2025-05,Paid Social,Buenos Aires,Electronics,Desktop,661.0799999999999,183.4,5,200,93.23872162077102,0.025,132.21599999999998,18.647744324154203,7.09018730103148,0.27742481999152907
2025-05-09,2025-05,Paid Social,Buenos Aires,Electronics,Mobile,85.59,35.66,1,40,18.647744324154203,0.025,85.59,18.647744324154203,4.589831269250956,0.41663745764692134
2025-05-09,2025-05,Paid Social,Buenos Aires,Electronics,Tablet,153.58,44.96,1,40,18.647744324154203,0.025,153.58,18.647744324154203,8.235848654417127,0.29274645136085425
2025-05-09,2025-05,Paid Social,Buenos Aires,Fashion,Mobile,113.51,40.01,2,80,37.29548864830841,0.025,56.755,18.647744324154203,3.0435316472290923,0.3524799577129768
2025-05-09,2025-05,Paid Social,Buenos Aires,Home & Deco,Desktop,75.02,20.42,1,40,18.647744324154203,0.025,75.02,18.647744324154203,4.0230066809114,0.2721940815782458
2025-05-09,2025-05,Paid Social,Buenos Aires,Home & Deco,Mobile,177.35,43.43,2,80,37.29548864830841,0.025,88.675,18.647744324154203,4.755266827910136,0.24488299971807162
2025-05-09,2025-05,Paid Social,Buenos Aires,Sports,Mobile,220.33,56.97,3,120,55.94323297246261,0.025,73.44333333333334,18.647744324154203,3.938456687128805,0.2585666954114283
2025-05-09,2025-05,Paid Social,Buenos Aires,Sports,Tablet,52.19,20.35,1,40,18.647744324154203,0.025,52.19,18.647744324154203,2.798729921044601,0.3899214408890593
2025-05-09,2025-05,Paid Social,Buenos Aires,Supermarket,Desktop,96.11,32.33,3,120,55.94323297246261,0.025,32.03666666666667,18.647744324154203,1.7179915227156966,0.3363853917386328
2025-05-09,2025-05,Paid Social,Buenos Aires,Supermarket,Mobile,24.95,10.13,1,40,18.647744324154203,0.025,24.95,18.647744324154203,1.337963432267921,0.4060120240480962
2025-05-09,2025-05,Paid Social,Centro,Beauty,Mobile,29.37,5.62,1,40,18.647744324154203,0.025,29.37,18.647744324154203,1.5749894190664866,0.1913517194416071
2025-05-09,2025-05,Paid Social,Centro,Electronics,Mobile,271.74,89.22999999999999,2,80,37.29548864830841,0.025,135.87,18.647744324154203,7.28613593355681,0.3283653492308824
2025-05-09,2025-05,Paid Social,Centro,Fashion,Desktop,100.96000000000001,30.73,2,80,37.29548864830841,0.025,50.480000000000004,18.647744324154203,2.7070298220795452,0.304377971473851
2025-05-09,2025-05,Paid Social,Centro,Home & Deco,Mobile,161.81,37.480000000000004,2,80,37.29548864830841,0.025,80.905,18.647744324154203,4.33859444840225,0.23162968914158583
2025-05-09,2025-05,Paid Social,Centro,Sports,Desktop,81.3,30.49,1,40,18.647744324154203,0.025,81.3,18.647744324154203,4.359776635005289,0.37503075030750305
2025-05-09,2025-05,Paid Social,Centro,Supermarket,Mobile,81.27,28.68,2,80,37.29548864830841,0.025,40.635,18.647744324154203,2.1790839306696177,0.3528977482465855
2025-05-09,2025-05,Paid Social,Cuyo,Beauty,Desktop,29.36,12.04,1,40,18.647744324154203,0.025,29.36,18.647744324154203,1.5744531611778019,0.4100817438692098
2025-05-09,2025-05,Paid Social,Cuyo,Beauty,Mobile,121.76,33.75,3,120,55.94323297246261,0.025,40.586666666666666,18.647744324154203,2.1764920175409763,0.2771846254927727
2025-05-09,2025-05,Paid Social,Cuyo,Fashion,Mobile,63.04,13.18,1,40,18.647744324154203,0.025,63.04,18.647744324154203,3.380569730267324,0.20907360406091371
2025-05-09,2025-05,Paid Social,Cuyo,Sports,Desktop,85.15,23.11,1,40,18.647744324154203,0.025,85.15,18.647744324154203,4.566235922148837,0.27140340575455074
2025-05-09,2025-05,Paid Social,Cuyo,Supermarket,Mobile,43.29,13.14,1,40,18.647744324154203,0.025,43.29,18.647744324154203,2.3214604001153627,0.30353430353430355
2025-05-09,2025-05,Paid Social,NEA,Beauty,Mobile,38.63,8.19,1,40,18.647744324154203,0.025,38.63,18.647744324154203,2.0715642239883683,0.21201139011131243
2025-05-09,2025-05,Paid Social,NEA,Supermarket,Mobile,23.74,4.4,1,40,18.647744324154203,0.025,23.74,18.647744324154203,1.273076227737092,0.1853411962931761
2025-05-09,2025-05,Paid Social,NOA,Supermarket,Mobile,23.39,6.89,1,40,18.647744324154203,0.025,23.39,18.647744324154203,1.2543072016331331,0.294570329200513
2025-05-09,2025-05,Paid Social,Patagonia,Beauty,Mobile,74.5,24.740000000000002,2,80,37.29548864830841,0.025,37.25,18.647744324154203,1.997560635349902,0.3320805369127517
2025-05-09,2025-05,Paid Social,Patagonia,Sports,Mobile,126.96,44.96,2,80,37.29548864830841,0.025,63.48,18.647744324154203,3.4041650773694436,0.354127284183995
2025-05-09,2025-05,Paid Social,Patagonia,Supermarket,Mobile,28.47,10.78,1,40,18.647744324154203,0.025,28.47,18.647744324154203,1.526726209084878,0.37864418686336493
2025-05-09,2025-05,Referral,Buenos Aires,Beauty,Desktop,43.73,17.44,1,27,1.6660067964287806,0.037037037037037035,43.73,1.6660067964287806,26.24839231973049,0.3988108849759891
2025-05-09,2025-05,Referral,Buenos Aires,Beauty,Mobile,104.75,30.22,3,82,4.998020389286342,0.036585365853658534,34.916666666666664,1.6660067964287808,20.958297854194438,0.2884964200477327
2025-05-09,2025-05,Referral,Buenos Aires,Electronics,Mobile,331.54,93.48,3,82,4.998020389286342,0.036585365853658534,110.51333333333334,1.6660067964287808,66.3342632036241,0.2819569282741147
2025-05-09,2025-05,Referral,Buenos Aires,Electronics,Tablet,180.4,40.06,1,27,1.6660067964287806,0.037037037037037035,180.4,1.6660067964287806,108.28287158653968,0.22206208425720622
2025-05-09,2025-05,Referral,Buenos Aires,Fashion,Desktop,199.94,48.18,3,82,4.998020389286342,0.036585365853658534,66.64666666666666,1.6660067964287808,40.00383840541896,0.24097229168750625
2025-05-09,2025-05,Referral,Buenos Aires,Fashion,Mobile,118.96000000000001,35.37,2,55,3.332013592857561,0.03636363636363636,59.480000000000004,1.6660067964287806,35.70213526589457,0.29732683254875586
2025-05-09,2025-05,Referral,Buenos Aires,Home & Deco,Desktop,89.37,31.29,1,27,1.6660067964287806,0.037037037037037035,89.37,1.6660067964287806,53.64323854594818,0.3501174890902987
2025-05-09,2025-05,Referral,Buenos Aires,Home & Deco,Mobile,159.84,59.07,2,55,3.332013592857561,0.03636363636363636,79.92,1.6660067964287806,47.97099277824973,0.36955705705705705
2025-05-09,2025-05,Referral,Buenos Aires,Sports,Desktop,64.47,15.53,1,27,1.6660067964287806,0.037037037037037035,64.47,1.6660067964287806,38.6973211262983,0.2408872343725764
2025-05-09,2025-05,Referral,Buenos Aires,Sports,Mobile,73.7,20.58,1,27,1.6660067964287806,0.037037037037037035,73.7,1.6660067964287806,44.23751461157414,0.27924016282225234
2025-05-09,2025-05,Referral,Buenos Aires,Supermarket,Desktop,31.9,10.44,1,27,1.6660067964287806,0.037037037037037035,31.9,1.6660067964287806,19.147580951278357,0.32727272727272727
2025-05-09,2025-05,Referral,Centro,Electronics,Mobile,171.93,65.12,1,27,1.6660067964287806,0.037037037037037035,171.93,1.6660067964287806,103.19885871326922,0.37875879718490085
2025-05-09,2025-05,Referral,Centro,Fashion,Desktop,71.02,23.6,1,27,1.6660067964287806,0.037037037037037035,71.02,1.6660067964287806,42.6288777166078,0.3323007603491974
2025-05-09,2025-05,Referral,Centro,Fashion,Mobile,59.05,13.61,1,27,1.6660067964287806,0.037037037037037035,59.05,1.6660067964287806,35.4440330775231,0.2304826418289585
2025-05-09,2025-05,Referral,Centro,Sports,Mobile,62.54,20.08,1,27,1.6660067964287806,0.037037037037037035,62.54,1.6660067964287806,37.53886246686359,0.3210745123121202
2025-05-09,2025-05,Referral,Cuyo,Sports,Desktop,160.37,34.71,2,55,3.332013592857561,0.03636363636363636,80.185,1.6660067964287806,48.13005575480424,0.21643698946186943
2025-05-09,2025-05,Referral,NEA,Beauty,Tablet,53.51,18.33,1,27,1.6660067964287806,0.037037037037037035,53.51,1.6660067964287806,32.11871651106285,0.3425527938703046
2025-05-09,2025-05,Referral,NOA,Electronics,Desktop,174.91,50.1,1,27,1.6660067964287806,0.037037037037037035,174.91,1.6660067964287806,104.9875669024482,0.28643302269738724
2025-05-09,2025-05,Referral,Patagonia,Home & Deco,Desktop,74.3,27.91,1,27,1.6660067964287806,0.037037037037037035,74.3,1.6660067964287806,44.59765719999943,0.3756393001345895
2025-05-09,2025-05,Referral,Patagonia,Home & Deco,Mobile,57.98,16.63,1,27,1.6660067964287806,0.037037037037037035,57.98,1.6660067964287806,34.80177879483132,0.2868230424284236
2025-05-10,2025-05,Direct,Buenos Aires,Electronics,Mobile,270.53,86.13,2,37,0.0,0.05405405405405406,135.265,0.0,,0.3183750415850368
2025-05-10,2025-05,Direct,Buenos Aires,Fashion,Mobile,191.88,71.49,3,56,0.0,0.05357142857142857,63.96,0.0,,0.3725766103814884
2025-05-10,2025-05,Direct,Buenos Aires,Home & Deco,Desktop,278.24,81.94,3,56,0.0,0.05357142857142857,92.74666666666667,0.0,,0.2944939620471535
2025-05-10,2025-05,Direct,Buenos Aires,Home & Deco,Mobile,91.65,23.92,1,19,0.0,0.05263157894736842,91.65,0.0,,0.26099290780141843
2025-05-10,2025-05,Direct,Buenos Aires,Sports,Mobile,240.51,81.58,3,56,0.0,0.05357142857142857,80.17,0.0,,0.339195875431375
2025-05-10,2025-05,Direct,Buenos Aires,Supermarket,Tablet,36.85,7.65,1,19,0.0,0.05263157894736842,36.85,0.0,,0.20759837177747625
2025-05-10,2025-05,Direct,Centro,Beauty,Mobile,90.5,27.66,2,37,0.0,0.05405405405405406,45.25,0.0,,0.3056353591160221
2025-05-10,2025-05,Direct,Centro,Electronics,Mobile,73.19,27.25,1,19,0.0,0.05263157894736842,73.19,0.0,,0.3723186227626725
2025-05-10,2025-05,Direct,Centro,Home & Deco,Desktop,77.12,25.82,1,19,0.0,0.05263157894736842,77.12,0.0,,0.33480290456431533
2025-05-10,2025-05,Direct,Centro,Home & Deco,Mobile,228.82,71.38,3,56,0.0,0.05357142857142857,76.27333333333333,0.0,,0.31194825627130496
2025-05-10,2025-05,Direct,Centro,Sports,Mobile,70.3,24.22,1,19,0.0,0.05263157894736842,70.3,0.0,,0.3445234708392603
2025-05-10,2025-05,Direct,Centro,Supermarket,Desktop,47.61,10.38,1,19,0.0,0.05263157894736842,47.61,0.0,,0.21802142407057343
2025-05-10,2025-05,Direct,Cuyo,Electronics,Mobile,247.97,68.28,2,37,0.0,0.05405405405405406,123.985,0.0,,0.2753558898253821
2025-05-10,2025-05,Direct,Cuyo,Sports,Mobile,73.42,23.08,1,19,0.0,0.05263157894736842,73.42,0.0,,0.31435576137292287
2025-05-10,2025-05,Direct,Cuyo,Supermarket,Mobile,29.45,11.0,1,19,0.0,0.05263157894736842,29.45,0.0,,0.3735144312393888
2025-05-10,2025-05,Direct,NEA,Electronics,Desktop,306.41999999999996,87.78,2,37,0.0,0.05405405405405406,153.20999999999998,0.0,,0.28646955159584886
2025-05-10,2025-05,Direct,NEA,Fashion,Mobile,50.81,11.36,1,19,0.0,0.05263157894736842,50.81,0.0,,0.2235780358197205
2025-05-10,2025-05,Direct,NEA,Supermarket,Mobile,16.98,5.91,1,19,0.0,0.05263157894736842,16.98,0.0,,0.3480565371024735
2025-05-10,2025-05,Direct,NOA,Beauty,Mobile,41.11,10.57,1,19,0.0,0.05263157894736842,41.11,0.0,,0.25711505716370714
2025-05-10,2025-05,Direct,NOA,Electronics,Mobile,267.52,76.73,2,37,0.0,0.05405405405405406,133.76,0.0,,0.28681967703349287
2025-05-10,2025-05,Direct,NOA,Fashion,Mobile,148.37,42.800000000000004,3,56,0.0,0.05357142857142857,49.45666666666667,0.0,,0.28846801914133585
2025-05-10,2025-05,Direct,NOA,Home & Deco,Mobile,86.15,31.86,1,19,0.0,0.05263157894736842,86.15,0.0,,0.36982008125362736
2025-05-10,2025-05,Direct,NOA,Home & Deco,Tablet,82.59,22.72,1,19,0.0,0.05263157894736842,82.59,0.0,,0.2750938370262743
2025-05-10,2025-05,Direct,NOA,Supermarket,Desktop,82.25,19.880000000000003,2,37,0.0,0.05405405405405406,41.125,0.0,,0.2417021276595745
2025-05-10,2025-05,Direct,Patagonia,Electronics,Desktop,117.06,25.92,1,19,0.0,0.05263157894736842,117.06,0.0,,0.22142491030240904
2025-05-10,2025-05,Direct,Patagonia,Electronics,Mobile,358.35,75.78999999999999,3,56,0.0,0.05357142857142857,119.45,0.0,,0.21149713966792238
2025-05-10,2025-05,Direct,Patagonia,Fashion,Mobile,72.46,15.15,1,19,0.0,0.05263157894736842,72.46,0.0,,0.2090808722053547
2025-05-10,2025-05,Direct,Patagonia,Home & Deco,Desktop,68.05,24.53,1,19,0.0,0.05263157894736842,68.05,0.0,,0.360470242468773
2025-05-10,2025-05,Email,Buenos Aires,Beauty,Desktop,99.09,28.35,2,42,1.3323026660940895,0.047619047619047616,49.545,0.6661513330470448,74.3749919006783,0.28610354223433243
2025-05-10,2025-05,Email,Buenos Aires,Beauty,Mobile,108.08,32.43,3,63,1.9984539991411343,0.047619047619047616,36.026666666666664,0.6661513330470448,54.08180525868947,0.3000555144337528
2025-05-10,2025-05,Email,Buenos Aires,Electronics,Desktop,241.76999999999998,71.65,2,42,1.3323026660940895,0.047619047619047616,120.88499999999999,0.6661513330470448,181.46777466774637,0.2963560408652852
2025-05-10,2025-05,Email,Buenos Aires,Electronics,Mobile,363.14,78.5,3,63,1.9984539991411343,0.047619047619047616,121.04666666666667,0.6661513330470448,181.71046226536356,0.2161700721484827
2025-05-10,2025-05,Email,Buenos Aires,Fashion,Desktop,70.61,15.7,1,21,0.6661513330470448,0.047619047619047616,70.61,0.6661513330470448,105.99693567679672,0.22234810933295565
2025-05-10,2025-05,Email,Buenos Aires,Fashion,Mobile,46.91,14.34,1,21,0.6661513330470448,0.047619047619047616,46.91,0.6661513330470448,70.41943425291792,0.30569175015988065
2025-05-10,2025-05,Email,Buenos Aires,Fashion,Tablet,48.91,16.95,1,21,0.6661513330470448,0.047619047619047616,48.91,0.6661513330470448,73.42175504818195,0.3465548967491311
2025-05-10,2025-05,Email,Buenos Aires,Home & Deco,Mobile,312.83000000000004,85.67,4,84,2.664605332188179,0.047619047619047616,78.20750000000001,0.6661513330470448,117.402001797806,0.27385480932135664
2025-05-10,2025-05,Email,Buenos Aires,Sports,Mobile,53.69,9.87,1,21,0.6661513330470448,0.047619047619047616,53.69,0.6661513330470448,80.597301748863,0.18383311603650587
2025-05-10,2025-05,Email,Buenos Aires,Supermarket,Mobile,128.57,24.82,4,84,2.664605332188179,0.047619047619047616,32.1425,0.6661513330470448,48.25104808088711,0.19304658940654898
2025-05-10,2025-05,Email,Centro,Beauty,Desktop,45.98,12.54,1,21,0.6661513330470448,0.047619047619047616,45.98,0.6661513330470448,69.02335508312014,0.2727272727272727
2025-05-10,2025-05,Email,Centro,Beauty,Mobile,39.28,11.46,1,21,0.6661513330470448,0.047619047619047616,39.28,0.6661513330470448,58.96558041898563,0.29175152749490835
2025-05-10,2025-05,Email,Centro,Electronics,Desktop,247.76,50.86,2,42,1.3323026660940895,0.047619047619047616,123.88,0.6661513330470448,185.96375005865428,0.20527930255085566
2025-05-10,2025-05,Email,Centro,Electronics,Mobile,133.68,28.75,1,21,0.6661513330470448,0.047619047619047616,133.68,0.6661513330470448,200.67512195544805,0.21506582884500297
2025-05-10,2025-05,Email,Centro,Fashion,Mobile,123.28,50.15,2,42,1.3323026660940895,0.047619047619047616,61.64,0.6661513330470448,92.53152691003754,0.4067975340687865
2025-05-10,2025-05,Email,Centro,Home & Deco,Desktop,63.9,16.04,1,21,0.6661513330470448,0.047619047619047616,63.9,0.6661513330470448,95.92414940868589,0.2510172143974961
2025-05-10,2025-05,Email,Centro,Home & Deco,Mobile,64.39,24.48,1,21,0.6661513330470448,0.047619047619047616,64.39,0.6661513330470448,96.65971800352558,0.38018325826991767
2025-05-10,2025-05,Email,Centro,Sports,Desktop,63.07,13.71,1,21,0.6661513330470448,0.047619047619047616,63.07,0.6661513330470448,94.67818627865132,0.2173775170445537
2025-05-10,2025-05,Email,Centro,Sports,Mobile,99.29,20.01,1,21,0.6661513330470448,0.047619047619047616,99.29,0.6661513330470448,149.050215880883,0.20153086917111493
2025-05-10,2025-05,Email,Centro,Supermarket,Desktop,28.8,12.04,1,21,0.6661513330470448,0.047619047619047616,28.8,0.6661513330470448,43.23341945180209,0.4180555555555555
2025-05-10,2025-05,Email,Centro,Supermarket,Mobile,52.12,17.88,1,21,0.6661513330470448,0.047619047619047616,52.12,0.6661513330470448,78.24047992458073,0.3430544896392939
2025-05-10,2025-05,Email,Cuyo,Beauty,Desktop,46.17,8.5,1,21,0.6661513330470448,0.047619047619047616,46.17,0.6661513330470448,69.30857555867023,0.18410223088585662
2025-05-10,2025-05,Email,Cuyo,Beauty,Mobile,51.63,20.62,1,21,0.6661513330470448,0.047619047619047616,51.63,0.6661513330470448,77.50491132974105,0.39938020530699203
2025-05-10,2025-05,Email,Cuyo,Electronics,Desktop,143.04,59.58,1,21,0.6661513330470448,0.047619047619047616,143.04,0.6661513330470448,214.72598327728372,0.4165268456375839
2025-05-10,2025-05,Email,Cuyo,Home & Deco,Mobile,71.85,17.79,1,21,0.6661513330470448,0.047619047619047616,71.85,0.6661513330470448,107.85837456986042,0.24759916492693113
2025-05-10,2025-05,Email,Cuyo,Sports,Mobile,106.47999999999999,33.38,2,42,1.3323026660940895,0.047619047619047616,53.239999999999995,0.6661513330470448,79.92177956992859,0.3134861006761834
2025-05-10,2025-05,Email,NEA,Beauty,Mobile,91.14,27.729999999999997,2,42,1.3323026660940895,0.047619047619047616,45.57,0.6661513330470448,68.40787932009103,0.304257186745666
2025-05-10,2025-05,Email,NEA,Fashion,Desktop,58.2,15.74,1,21,0.6661513330470448,0.047619047619047616,58.2,0.6661513330470448,87.3675351421834,0.270446735395189
2025-05-10,2025-05,Email,NEA,Fashion,Mobile,78.55,32.03,1,21,0.6661513330470448,0.047619047619047616,78.55,0.6661513330470448,117.91614923399494,0.40776575429662637
2025-05-10,2025-05,Email,NOA,Electronics,Desktop,132.96,29.38,1,21,0.6661513330470448,0.047619047619047616,132.96,0.6661513330470448,199.59428646915302,0.22096871239470514
2025-05-10,2025-05,Email,NOA,Electronics,Mobile,163.84,53.31,1,21,0.6661513330470448,0.047619047619047616,163.84,0.6661513330470448,245.9501195480297,0.32537841796875
2025-05-10,2025-05,Email,NOA,Electronics,Tablet,164.29,35.09,1,21,0.6661513330470448,0.047619047619047616,164.29,0.6661513330470448,246.6256417269641,0.21358573254610752
2025-05-10,2025-05,Email,NOA,Fashion,Mobile,37.62,9.26,1,21,0.6661513330470448,0.047619047619047616,37.62,0.6661513330470448,56.47365415891648,0.24614566719829878
2025-05-10,2025-05,Email,NOA,Supermarket,Desktop,31.39,12.63,1,21,0.6661513330470448,0.047619047619047616,31.39,0.6661513330470448,47.12142488166902,0.4023574386747372
2025-05-10,2025-05,Email,NOA,Supermarket,Mobile,26.07,5.71,1,21,0.6661513330470448,0.047619047619047616,26.07,0.6661513330470448,39.13525156626669,0.21902570003835825
2025-05-10,2025-05,Email,Patagonia,Beauty,Mobile,66.78,17.509999999999998,2,42,1.3323026660940895,0.047619047619047616,33.39,0.6661513330470448,50.123745676933055,0.26220425277029047
2025-05-10,2025-05,Email,Patagonia,Electronics,Desktop,242.24,77.07,2,42,1.3323026660940895,0.047619047619047616,121.12,0.6661513330470448,181.8205473611899,0.3181555482166446
2025-05-10,2025-05,Email,Patagonia,Electronics,Mobile,149.61,34.73,1,21,0.6661513330470448,0.047619047619047616,149.61,0.6661513330470448,224.5886070897261,0.23213688924537126
2025-05-10,2025-05,Email,Patagonia,Home & Deco,Desktop,56.16,12.45,1,21,0.6661513330470448,0.047619047619047616,56.16,0.6661513330470448,84.30516793101408,0.22168803418803418
2025-05-10,2025-05,Email,Patagonia,Supermarket,Tablet,31.99,10.87,1,21,0.6661513330470448,0.047619047619047616,31.99,0.6661513330470448,48.02212112024822,0.3397936855267271
2025-05-10,2025-05,Organic Search,Buenos Aires,Beauty,Desktop,42.82,14.2,1,21,0.0,0.047619047619047616,42.82,0.0,,0.33162073797290986
2025-05-10,2025-05,Organic Search,Buenos Aires,Beauty,Mobile,92.39999999999999,24.299999999999997,3,63,0.0,0.047619047619047616,30.799999999999997,0.0,,0.262987012987013
2025-05-10,2025-05,Organic Search,Buenos Aires,Electronics,Desktop,571.8499999999999,158.82,4,84,0.0,0.047619047619047616,142.96249999999998,0.0,,0.2777301739966775
2025-05-10,2025-05,Organic Search,Buenos Aires,Electronics,Mobile,1716.78,519.02,13,275,0.0,0.04727272727272727,132.06,0.0,,0.3023217884644509
2025-05-10,2025-05,Organic Search,Buenos Aires,Fashion,Desktop,198.51,57.0,4,84,0.0,0.047619047619047616,49.6275,0.0,,0.2871391869427233
2025-05-10,2025-05,Organic Search,Buenos Aires,Fashion,Mobile,282.72,73.68,4,84,0.0,0.047619047619047616,70.68,0.0,,0.2606112054329372
