date,order_id,channel,region,category,device,revenue_usd,profit_usd,discount_pct,sessions_allocated,marketing_spend_allocated,month
2025-06-24,143431,Referral,Patagonia,Beauty,Mobile,47.19,11.61,0,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143432,Referral,NOA,Sports,Mobile,91.45,31.45,0,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143433,Referral,Buenos Aires,Supermarket,Desktop,38.88,12.74,20,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143434,Referral,Cuyo,Fashion,Mobile,54.08,20.1,5,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143435,Referral,NOA,Beauty,Mobile,57.07,12.22,5,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143436,Referral,Buenos Aires,Sports,Desktop,89.76,26.61,0,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143437,Referral,Buenos Aires,Beauty,Mobile,42.16,10.32,0,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143438,Referral,Centro,Supermarket,Mobile,39.54,14.89,0,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143439,Referral,Buenos Aires,Supermarket,Desktop,31.53,9.56,15,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143440,Referral,Centro,Electronics,Mobile,115.52,45.64,10,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143441,Referral,Centro,Fashion,Mobile,56.36,18.41,10,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143442,Referral,Buenos Aires,Sports,Mobile,80.49,18.89,5,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143443,Referral,Patagonia,Supermarket,Mobile,32.85,8.05,10,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143444,Referral,Buenos Aires,Beauty,Mobile,42.22,13.1,5,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143445,Referral,Buenos Aires,Supermarket,Mobile,37.46,10.89,5,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143446,Referral,NOA,Home & Deco,Mobile,80.6,17.5,5,30.705882352941178,3.466162060262062,2025-06
2025-06-24,143447,Direct,Cuyo,Fashion,Tablet,62.6,12.04,10,19.033333333333335,0.0,2025-06
2025-06-24,143448,Direct,Cuyo,Electronics,Mobile,115.35,23.85,15,19.033333333333335,0.0,2025-06
2025-06-24,143449,Direct,Patagonia,Beauty,Mobile,47.82,15.43,0,19.033333333333335,0.0,2025-06
2025-06-24,143450,Direct,Centro,Supermarket,Mobile,23.94,6.27,15,19.033333333333335,0.0,2025-06
2025-06-24,143451,Direct,Patagonia,Fashion,Mobile,59.04,19.96,15,19.033333333333335,0.0,2025-06
2025-06-24,143452,Direct,Buenos Aires,Home & Deco,Desktop,56.17,12.91,15,19.033333333333335,0.0,2025-06
2025-06-24,143453,Direct,Cuyo,Electronics,Mobile,126.09,41.75,20,19.033333333333335,0.0,2025-06
2025-06-24,143454,Direct,Cuyo,Sports,Desktop,76.75,16.82,15,19.033333333333335,0.0,2025-06
2025-06-24,143455,Direct,NEA,Fashion,Mobile,74.81,25.29,5,19.033333333333335,0.0,2025-06
2025-06-24,143456,Direct,NOA,Fashion,Mobile,66.66,13.12,10,19.033333333333335,0.0,2025-06
2025-06-24,143457,Direct,NOA,Home & Deco,Mobile,61.04,12.48,20,19.033333333333335,0.0,2025-06
2025-06-24,143458,Direct,Buenos Aires,Electronics,Mobile,108.19,30.89,0,19.033333333333335,0.0,2025-06
2025-06-24,143459,Direct,Centro,Home & Deco,Mobile,52.73,21.99,0,19.033333333333335,0.0,2025-06
2025-06-24,143460,Direct,Buenos Aires,Electronics,Mobile,123.43,26.27,5,19.033333333333335,0.0,2025-06
2025-06-24,143461,Direct,Buenos Aires,Beauty,Mobile,35.61,14.95,0,19.033333333333335,0.0,2025-06
2025-06-24,143462,Direct,Centro,Supermarket,Tablet,30.91,12.48,0,19.033333333333335,0.0,2025-06
2025-06-24,143463,Direct,Cuyo,Home & Deco,Mobile,82.66,28.27,0,19.033333333333335,0.0,2025-06
2025-06-24,143464,Direct,Buenos Aires,Electronics,Tablet,142.29,26.03,0,19.033333333333335,0.0,2025-06
2025-06-24,143465,Direct,Cuyo,Fashion,Mobile,43.67,8.25,20,19.033333333333335,0.0,2025-06
2025-06-24,143466,Direct,Buenos Aires,Sports,Desktop,59.13,12.57,0,19.033333333333335,0.0,2025-06
2025-06-24,143467,Direct,Buenos Aires,Electronics,Desktop,95.61,36.69,0,19.033333333333335,0.0,2025-06
2025-06-24,143468,Direct,Patagonia,Electronics,Desktop,120.13,50.06,10,19.033333333333335,0.0,2025-06
2025-06-24,143469,Direct,Buenos Aires,Home & Deco,Mobile,71.77,24.03,5,19.033333333333335,0.0,2025-06
2025-06-24,143470,Direct,NOA,Electronics,Mobile,122.79,49.48,5,19.033333333333335,0.0,2025-06
2025-06-24,143471,Direct,Centro,Beauty,Desktop,58.64,12.12,0,19.033333333333335,0.0,2025-06
2025-06-24,143472,Direct,Buenos Aires,Sports,Desktop,63.26,13.21,0,19.033333333333335,0.0,2025-06
2025-06-24,143473,Direct,Buenos Aires,Electronics,Mobile,108.88,23.71,20,19.033333333333335,0.0,2025-06
2025-06-24,143474,Direct,Buenos Aires,Electronics,Mobile,114.45,45.08,0,19.033333333333335,0.0,2025-06
2025-06-24,143475,Direct,Buenos Aires,Home & Deco,Mobile,76.3,22.94,10,19.033333333333335,0.0,2025-06
2025-06-24,143476,Direct,Centro,Fashion,Desktop,49.82,20.29,10,19.033333333333335,0.0,2025-06
2025-06-25,143477,Organic Search,NOA,Beauty,Mobile,56.28,20.11,10,26.952380952380953,0.0,2025-06
2025-06-25,143478,Organic Search,Buenos Aires,Sports,Mobile,88.29,35.76,10,26.952380952380953,0.0,2025-06
2025-06-25,143479,Organic Search,Buenos Aires,Beauty,Desktop,40.64,11.18,5,26.952380952380953,0.0,2025-06
2025-06-25,143480,Organic Search,Buenos Aires,Sports,Desktop,87.77,31.77,5,26.952380952380953,0.0,2025-06
2025-06-25,143481,Organic Search,Cuyo,Fashion,Mobile,43.12,13.92,0,26.952380952380953,0.0,2025-06
2025-06-25,143482,Organic Search,Buenos Aires,Supermarket,Tablet,33.58,7.46,5,26.952380952380953,0.0,2025-06
2025-06-25,143483,Organic Search,Buenos Aires,Home & Deco,Mobile,61.93,20.61,10,26.952380952380953,0.0,2025-06
2025-06-25,143484,Organic Search,Buenos Aires,Home & Deco,Desktop,86.52,22.52,10,26.952380952380953,0.0,2025-06
2025-06-25,143485,Organic Search,Buenos Aires,Supermarket,Mobile,47.41,10.5,0,26.952380952380953,0.0,2025-06
2025-06-25,143486,Organic Search,Buenos Aires,Fashion,Mobile,41.81,14.08,15,26.952380952380953,0.0,2025-06
2025-06-25,143487,Organic Search,Centro,Beauty,Desktop,43.74,14.86,10,26.952380952380953,0.0,2025-06
2025-06-25,143488,Organic Search,Centro,Supermarket,Tablet,37.2,14.11,0,26.952380952380953,0.0,2025-06
2025-06-25,143489,Organic Search,Buenos Aires,Beauty,Mobile,43.98,18.34,5,26.952380952380953,0.0,2025-06
2025-06-25,143490,Organic Search,Cuyo,Electronics,Mobile,93.87,23.8,5,26.952380952380953,0.0,2025-06
2025-06-25,143491,Organic Search,Buenos Aires,Fashion,Desktop,46.2,9.91,10,26.952380952380953,0.0,2025-06
2025-06-25,143492,Organic Search,Patagonia,Home & Deco,Mobile,84.95,23.61,15,26.952380952380953,0.0,2025-06
2025-06-25,143493,Organic Search,Centro,Supermarket,Desktop,27.02,10.01,10,26.952380952380953,0.0,2025-06
2025-06-25,143494,Organic Search,Patagonia,Home & Deco,Mobile,98.36,18.25,0,26.952380952380953,0.0,2025-06
2025-06-25,143495,Organic Search,Buenos Aires,Electronics,Mobile,157.55,37.29,20,26.952380952380953,0.0,2025-06
2025-06-25,143496,Organic Search,Buenos Aires,Electronics,Mobile,174.72,45.21,0,26.952380952380953,0.0,2025-06
2025-06-25,143497,Organic Search,NEA,Electronics,Mobile,183.28,51.17,10,26.952380952380953,0.0,2025-06
2025-06-25,143498,Organic Search,Centro,Home & Deco,Mobile,88.75,27.66,10,26.952380952380953,0.0,2025-06
2025-06-25,143499,Organic Search,Cuyo,Home & Deco,Mobile,68.4,20.23,0,26.952380952380953,0.0,2025-06
2025-06-25,143500,Organic Search,Cuyo,Fashion,Desktop,62.81,21.82,0,26.952380952380953,0.0,2025-06
2025-06-25,143501,Organic Search,Cuyo,Fashion,Desktop,64.28,15.57,0,26.952380952380953,0.0,2025-06
2025-06-25,143502,Organic Search,NEA,Electronics,Tablet,124.59,33.87,0,26.952380952380953,0.0,2025-06
2025-06-25,143503,Organic Search,Buenos Aires,Supermarket,Mobile,25.38,7.43,0,26.952380952380953,0.0,2025-06
2025-06-25,143504,Organic Search,Patagonia,Beauty,Mobile,32.63,9.66,0,26.952380952380953,0.0,2025-06
2025-06-25,143505,Organic Search,Centro,Fashion,Mobile,50.96,20.59,0,26.952380952380953,0.0,2025-06
2025-06-25,143506,Organic Search,Buenos Aires,Home & Deco,Desktop,61.86,23.52,15,26.952380952380953,0.0,2025-06
2025-06-25,143507,Organic Search,NEA,Electronics,Desktop,107.21,28.97,10,26.952380952380953,0.0,2025-06
2025-06-25,143508,Organic Search,NEA,Sports,Desktop,68.78,14.45,0,26.952380952380953,0.0,2025-06
2025-06-25,143509,Organic Search,Cuyo,Sports,Mobile,77.84,27.57,0,26.952380952380953,0.0,2025-06
2025-06-25,143510,Organic Search,NEA,Fashion,Mobile,44.99,14.35,5,26.952380952380953,0.0,2025-06
2025-06-25,143511,Organic Search,Buenos Aires,Beauty,Desktop,39.5,7.88,10,26.952380952380953,0.0,2025-06
2025-06-25,143512,Organic Search,Buenos Aires,Electronics,Desktop,155.67,43.84,0,26.952380952380953,0.0,2025-06
2025-06-25,143513,Organic Search,Cuyo,Beauty,Mobile,49.2,9.36,5,26.952380952380953,0.0,2025-06
2025-06-25,143514,Organic Search,Cuyo,Beauty,Mobile,29.76,5.7,5,26.952380952380953,0.0,2025-06
2025-06-25,143515,Organic Search,Buenos Aires,Sports,Desktop,89.19,27.11,5,26.952380952380953,0.0,2025-06
2025-06-25,143516,Organic Search,Buenos Aires,Supermarket,Mobile,30.02,6.49,20,26.952380952380953,0.0,2025-06
2025-06-25,143517,Organic Search,Centro,Electronics,Mobile,127.57,32.2,10,26.952380952380953,0.0,2025-06
2025-06-25,143518,Organic Search,Centro,Beauty,Mobile,37.14,8.93,10,26.952380952380953,0.0,2025-06
2025-06-25,143519,Organic Search,NOA,Supermarket,Mobile,44.68,12.09,5,26.952380952380953,0.0,2025-06
2025-06-25,143520,Organic Search,Buenos Aires,Electronics,Desktop,158.69,61.14,5,26.952380952380953,0.0,2025-06
2025-06-25,143521,Organic Search,Patagonia,Supermarket,Desktop,40.5,12.04,5,26.952380952380953,0.0,2025-06
2025-06-25,143522,Organic Search,NEA,Home & Deco,Mobile,83.07,31.03,10,26.952380952380953,0.0,2025-06
2025-06-25,143523,Organic Search,Buenos Aires,Home & Deco,Mobile,25.7,10.4,15,26.952380952380953,0.0,2025-06
2025-06-25,143524,Organic Search,Centro,Sports,Mobile,71.02,20.04,5,26.952380952380953,0.0,2025-06
2025-06-25,143525,Organic Search,Buenos Aires,Home & Deco,Mobile,68.42,21.31,5,26.952380952380953,0.0,2025-06
2025-06-25,143526,Organic Search,Buenos Aires,Electronics,Mobile,156.38,63.79,5,26.952380952380953,0.0,2025-06
2025-06-25,143527,Organic Search,Centro,Home & Deco,Desktop,77.96,23.15,5,26.952380952380953,0.0,2025-06
2025-06-25,143528,Organic Search,Buenos Aires,Beauty,Mobile,44.31,14.13,0,26.952380952380953,0.0,2025-06
2025-06-25,143529,Organic Search,Buenos Aires,Home & Deco,Mobile,69.56,17.87,15,26.952380952380953,0.0,2025-06
2025-06-25,143530,Organic Search,Centro,Beauty,Mobile,28.31,8.93,5,26.952380952380953,0.0,2025-06
2025-06-25,143531,Organic Search,Buenos Aires,Electronics,Desktop,141.66,44.87,0,26.952380952380953,0.0,2025-06
2025-06-25,143532,Organic Search,Buenos Aires,Supermarket,Mobile,29.15,6.33,5,26.952380952380953,0.0,2025-06
2025-06-25,143533,Organic Search,Buenos Aires,Sports,Mobile,54.46,12.87,0,26.952380952380953,0.0,2025-06
2025-06-25,143534,Organic Search,Centro,Fashion,Mobile,55.45,14.36,5,26.952380952380953,0.0,2025-06
2025-06-25,143535,Organic Search,Cuyo,Sports,Desktop,81.24,30.23,0,26.952380952380953,0.0,2025-06
2025-06-25,143536,Organic Search,NOA,Sports,Desktop,65.03,11.83,0,26.952380952380953,0.0,2025-06
2025-06-25,143537,Organic Search,Cuyo,Home & Deco,Desktop,60.56,20.6,5,26.952380952380953,0.0,2025-06
2025-06-25,143538,Organic Search,NEA,Electronics,Mobile,137.05,51.93,0,26.952380952380953,0.0,2025-06
2025-06-25,143539,Organic Search,Centro,Electronics,Mobile,174.78,39.94,0,26.952380952380953,0.0,2025-06
2025-06-25,143540,Paid Search,Patagonia,Supermarket,Mobile,34.47,7.94,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143541,Paid Search,NEA,Beauty,Mobile,20.35,7.12,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143542,Paid Search,Buenos Aires,Beauty,Mobile,42.08,14.2,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143543,Paid Search,Buenos Aires,Electronics,Mobile,84.37,33.42,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143544,Paid Search,Cuyo,Supermarket,Mobile,27.03,5.39,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143545,Paid Search,Centro,Home & Deco,Mobile,64.91,25.55,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143546,Paid Search,Buenos Aires,Home & Deco,Desktop,62.97,14.25,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143547,Paid Search,NOA,Fashion,Desktop,54.51,22.26,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143548,Paid Search,Centro,Sports,Mobile,55.55,18.78,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143549,Paid Search,Buenos Aires,Electronics,Mobile,146.56,53.95,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143550,Paid Search,Centro,Electronics,Mobile,139.27,28.71,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143551,Paid Search,NEA,Fashion,Mobile,50.49,18.42,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143552,Paid Search,Cuyo,Beauty,Desktop,39.29,9.1,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143553,Paid Search,Buenos Aires,Electronics,Desktop,125.86,44.46,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143554,Paid Search,NEA,Fashion,Mobile,66.73,14.5,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143555,Paid Search,Cuyo,Beauty,Mobile,41.32,16.63,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143556,Paid Search,Buenos Aires,Home & Deco,Mobile,81.36,23.37,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143557,Paid Search,Centro,Sports,Desktop,72.15,19.77,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143558,Paid Search,Centro,Electronics,Mobile,128.57,37.56,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143559,Paid Search,NOA,Electronics,Tablet,131.49,42.36,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143560,Paid Search,Centro,Electronics,Mobile,145.77,38.9,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143561,Paid Search,Buenos Aires,Electronics,Desktop,121.88,49.63,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143562,Paid Search,Patagonia,Fashion,Mobile,66.32,26.13,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143563,Paid Search,Buenos Aires,Sports,Desktop,72.39,28.84,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143564,Paid Search,NEA,Home & Deco,Desktop,90.19,28.53,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143565,Paid Search,Buenos Aires,Beauty,Mobile,38.66,11.68,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143566,Paid Search,Centro,Home & Deco,Mobile,69.44,15.41,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143567,Paid Search,NOA,Sports,Desktop,54.22,22.38,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143568,Paid Search,Cuyo,Supermarket,Mobile,25.68,5.9,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143569,Paid Search,Centro,Fashion,Mobile,56.13,15.61,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143570,Paid Search,NEA,Sports,Desktop,86.4,18.23,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143571,Paid Search,NOA,Supermarket,Mobile,35.52,13.87,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143572,Paid Search,Buenos Aires,Electronics,Desktop,163.84,43.65,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143573,Paid Search,NOA,Electronics,Mobile,104.0,30.04,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143574,Paid Search,Buenos Aires,Home & Deco,Mobile,105.78,26.13,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143575,Paid Search,Buenos Aires,Fashion,Desktop,50.34,20.95,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143576,Paid Search,NOA,Supermarket,Mobile,33.3,7.45,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143577,Paid Search,Patagonia,Electronics,Mobile,122.38,38.34,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143578,Paid Search,Cuyo,Home & Deco,Mobile,97.88,28.75,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143579,Paid Search,Buenos Aires,Electronics,Mobile,156.49,31.42,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143580,Paid Search,Buenos Aires,Sports,Tablet,64.56,17.75,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143581,Paid Search,Buenos Aires,Electronics,Mobile,57.16,20.93,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143582,Paid Search,Buenos Aires,Electronics,Mobile,86.89,31.95,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143583,Paid Search,Buenos Aires,Beauty,Desktop,34.32,7.13,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143584,Paid Search,Cuyo,Sports,Mobile,68.76,19.81,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143585,Paid Search,Cuyo,Home & Deco,Desktop,76.58,25.33,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143586,Paid Search,Buenos Aires,Fashion,Mobile,59.04,16.84,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143587,Paid Search,Buenos Aires,Electronics,Mobile,96.92,18.12,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143588,Paid Search,Buenos Aires,Electronics,Mobile,58.27,13.93,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143589,Paid Search,Centro,Electronics,Mobile,166.81,66.82,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143590,Paid Search,Buenos Aires,Sports,Mobile,79.11,29.97,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143591,Paid Search,Buenos Aires,Home & Deco,Mobile,90.17,29.72,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143592,Paid Search,NEA,Sports,Mobile,63.94,14.27,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143593,Paid Search,Cuyo,Fashion,Mobile,91.25,34.1,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143594,Paid Search,Centro,Electronics,Mobile,141.38,25.52,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143595,Paid Search,Cuyo,Sports,Mobile,76.46,22.64,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143596,Paid Search,NOA,Supermarket,Mobile,29.33,12.13,15,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143597,Paid Search,Cuyo,Electronics,Desktop,125.53,26.36,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143598,Paid Search,Centro,Electronics,Mobile,136.36,27.1,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143599,Paid Search,Buenos Aires,Supermarket,Desktop,19.45,8.08,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143600,Paid Search,NOA,Electronics,Desktop,170.88,31.27,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143601,Paid Search,Buenos Aires,Supermarket,Mobile,37.13,12.13,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143602,Paid Search,Buenos Aires,Home & Deco,Desktop,84.93,29.81,5,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143603,Paid Search,Buenos Aires,Fashion,Mobile,38.93,7.84,20,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143604,Paid Search,Buenos Aires,Beauty,Mobile,52.14,21.08,10,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143605,Paid Search,Centro,Home & Deco,Mobile,98.24,40.88,0,25.424242424242426,20.715163077994852,2025-06
2025-06-25,143606,Paid Social,NOA,Supermarket,Mobile,22.73,6.85,20,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143607,Paid Social,Buenos Aires,Electronics,Tablet,114.27,43.15,20,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143608,Paid Social,NEA,Electronics,Mobile,129.73,27.3,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143609,Paid Social,Buenos Aires,Fashion,Mobile,90.69,18.74,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143610,Paid Social,Centro,Beauty,Mobile,33.85,6.83,15,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143611,Paid Social,NOA,Electronics,Mobile,166.37,30.77,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143612,Paid Social,NOA,Home & Deco,Mobile,86.35,20.74,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143613,Paid Social,Cuyo,Fashion,Mobile,63.45,17.25,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143614,Paid Social,Cuyo,Fashion,Desktop,52.82,13.74,20,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143615,Paid Social,Patagonia,Fashion,Mobile,74.91,23.98,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143616,Paid Social,Patagonia,Sports,Desktop,88.78,28.8,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143617,Paid Social,Centro,Electronics,Mobile,106.55,38.05,20,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143618,Paid Social,NEA,Home & Deco,Mobile,64.55,22.39,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143619,Paid Social,NOA,Electronics,Desktop,141.83,59.52,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143620,Paid Social,Buenos Aires,Sports,Desktop,61.13,15.08,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143621,Paid Social,Cuyo,Beauty,Mobile,52.63,15.51,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143622,Paid Social,Buenos Aires,Fashion,Mobile,54.52,21.36,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143623,Paid Social,Buenos Aires,Home & Deco,Mobile,83.1,23.49,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143624,Paid Social,NEA,Fashion,Mobile,52.14,18.55,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143625,Paid Social,Buenos Aires,Supermarket,Desktop,33.61,12.29,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143626,Paid Social,Cuyo,Fashion,Desktop,29.55,9.08,15,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143627,Paid Social,Buenos Aires,Electronics,Mobile,115.88,35.44,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143628,Paid Social,Buenos Aires,Electronics,Desktop,141.73,29.42,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143629,Paid Social,Buenos Aires,Sports,Mobile,66.72,12.88,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143630,Paid Social,Patagonia,Beauty,Desktop,26.45,9.47,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143631,Paid Social,Centro,Home & Deco,Mobile,73.74,16.33,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143632,Paid Social,Cuyo,Home & Deco,Desktop,86.02,17.39,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143633,Paid Social,Cuyo,Electronics,Mobile,108.56,27.63,15,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143634,Paid Social,NEA,Beauty,Mobile,55.18,22.65,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143635,Paid Social,Centro,Electronics,Mobile,128.38,29.21,20,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143636,Paid Social,Cuyo,Electronics,Desktop,100.78,36.83,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143637,Paid Social,Centro,Sports,Mobile,58.83,11.25,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143638,Paid Social,Buenos Aires,Fashion,Mobile,38.88,14.1,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143639,Paid Social,Buenos Aires,Electronics,Desktop,120.31,23.71,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143640,Paid Social,NEA,Beauty,Mobile,34.43,13.39,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143641,Paid Social,Buenos Aires,Home & Deco,Mobile,78.1,15.18,5,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143642,Paid Social,Cuyo,Electronics,Mobile,138.77,35.08,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143643,Paid Social,Buenos Aires,Supermarket,Desktop,32.54,9.67,0,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143644,Paid Social,Patagonia,Home & Deco,Mobile,75.72,28.06,10,34.717948717948715,13.345910019488601,2025-06
2025-06-25,143645,Email,Buenos Aires,Fashion,Mobile,53.17,18.75,0,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143646,Email,Patagonia,Home & Deco,Mobile,85.35,22.88,15,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143647,Email,Buenos Aires,Fashion,Tablet,49.72,14.1,5,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143648,Email,Centro,Home & Deco,Mobile,45.67,12.67,15,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143649,Email,Buenos Aires,Home & Deco,Mobile,72.94,22.97,5,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143650,Email,Buenos Aires,Beauty,Mobile,38.25,15.95,10,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143651,Email,Buenos Aires,Supermarket,Desktop,41.52,17.27,5,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143652,Email,Patagonia,Electronics,Desktop,122.97,35.57,20,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143653,Email,NOA,Fashion,Mobile,66.31,23.74,0,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143654,Email,Buenos Aires,Beauty,Desktop,36.87,8.58,0,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143655,Email,Buenos Aires,Electronics,Desktop,138.03,38.81,0,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143656,Email,Patagonia,Beauty,Mobile,23.22,6.89,10,18.93877551020408,1.2146640484915274,2025-06
2025-06-25,143657,Email,Centro,Electronics,Mobile,129.03,47.62,0,18.93877551020408,1.2146640484915274,2025-06
