event_id,event_timestamp,event_date,user_id,session_id,event_type,product_id,category,quantity,revenue,order_id,country,device_type,traffic_source
evt_00012411,2026-03-05T17:11:55,2026-03-05,user_00602,user_00602_sess_0453,page_view,product_0021,Books,1,0.0,,Colombia,mobile,direct
evt_00012412,2026-01-14T01:56:27,2026-01-14,user_00204,user_00204_sess_0552,page_view,product_0177,Fashion,3,0.0,,Brazil,mobile,paid_search
evt_00012413,2026-02-18T21:34:08,2026-02-18,user_00954,user_00954_sess_0231,page_view,product_0051,Toys,1,0.0,,Colombia,desktop,organic
evt_00012414,2026-02-07T09:09:12,2026-02-07,user_00469,user_00469_sess_0156,page_view,product_0311,Grocery,3,0.0,,Chile,mobile,organic
evt_00012415,2026-04-20T11:33:51,2026-04-20,user_00158,user_00158_sess_0134,page_view,product_0017,Beauty,1,0.0,,Colombia,mobile,organic
evt_00012416,2026-02-25T22:17:12,2026-02-25,user_00755,user_00755_sess_0411,page_view,product_0318,Electronics,1,0.0,,Argentina,mobile,direct
evt_00012417,2026-02-08T15:51:53,2026-02-08,user_02076,user_02076_sess_0398,page_view,product_0245,Toys,1,0.0,,Uruguay,mobile,email
evt_00012418,2026-02-17T19:36:06,2026-02-17,user_01804,user_01804_sess_0279,page_view,product_0065,Toys,1,0.0,,Argentina,mobile,organic
evt_00012419,2026-01-23T12:16:52,2026-01-23,user_02376,user_02376_sess_0456,add_to_cart,product_0276,Beauty,2,0.0,,Mexico,mobile,organic
evt_00012420,2026-01-26T19:45:27,2026-01-26,user_01300,user_01300_sess_0168,page_view,product_0279,Electronics,1,0.0,,Brazil,mobile,paid_search
evt_00012421,2026-02-21T08:39:08,2026-02-21,user_00172,user_00172_sess_0132,add_to_cart,product_0256,Fashion,1,0.0,,Brazil,mobile,paid_search
evt_00012422,2026-01-17T05:11:33,2026-01-17,user_02267,user_02267_sess_0246,page_view,product_0247,Electronics,1,0.0,,Uruguay,mobile,organic
evt_00012423,2026-01-01T08:54:03,2026-01-01,user_00934,user_00934_sess_0382,search,product_0035,Books,2,0.0,,Mexico,mobile,email
evt_00012424,2026-01-26T16:34:05,2026-01-26,user_00250,user_00250_sess_0359,page_view,product_0382,Books,3,0.0,,Argentina,desktop,paid_search
evt_00012425,2026-03-02T00:25:44,2026-03-02,user_01062,user_01062_sess_0357,page_view,product_0193,Electronics,1,0.0,,Brazil,mobile,paid_search
evt_00012426,2026-01-01T16:55:42,2026-01-01,user_01055,user_01055_sess_0116,page_view,product_0277,Electronics,1,0.0,,Uruguay,mobile,paid_search
evt_00012427,2026-02-10T14:03:15,2026-02-10,user_00067,user_00067_sess_0171,page_view,product_0308,Home,1,0.0,,Colombia,mobile,direct
evt_00012428,2026-02-05T09:34:12,2026-02-05,user_01448,user_01448_sess_0191,page_view,product_0370,Toys,1,0.0,,Uruguay,mobile,direct
evt_00012429,2026-04-05T23:21:05,2026-04-05,user_02214,user_02214_sess_0153,purchase,product_0265,Fashion,1,335.6,order_001028,Brazil,mobile,organic
evt_00012430,2026-02-24T01:58:56,2026-02-24,user_00184,user_00184_sess_0509,search,product_0129,Beauty,1,0.0,,Colombia,mobile,paid_search
evt_00012431,2026-01-26T05:43:07,2026-01-26,user_02460,user_02460_sess_0549,page_view,product_0161,Toys,1,0.0,,Brazil,mobile,social
evt_00012432,2026-01-12T10:29:41,2026-01-12,user_00962,user_00962_sess_0475,page_view,product_0030,Beauty,1,0.0,,Argentina,mobile,paid_search
evt_00012433,2026-01-25T20:17:12,2026-01-25,user_01433,user_01433_sess_0160,checkout,product_0191,Toys,1,0.0,,Colombia,mobile,organic
evt_00012434,2026-03-16T10:07:26,2026-03-16,user_00448,user_00448_sess_0043,page_view,product_0367,Books,1,0.0,,Brazil,mobile,paid_search
evt_00012435,2026-03-05T19:52:51,2026-03-05,user_00318,user_00318_sess_0363,page_view,product_0280,Home,1,0.0,,Argentina,desktop,organic
evt_00012436,2026-01-28T00:43:33,2026-01-28,user_02077,user_02077_sess_0148,page_view,product_0237,Books,2,0.0,,Colombia,mobile,email
evt_00012437,2026-04-10T02:29:31,2026-04-10,user_01818,user_01818_sess_0444,search,product_0386,Grocery,1,0.0,,Mexico,mobile,organic
evt_00012438,2026-04-17T00:22:17,2026-04-17,user_00464,user_00464_sess_0370,checkout,product_0046,Beauty,1,0.0,,Uruguay,desktop,paid_search
evt_00012439,2026-04-25T13:27:12,2026-04-25,user_02094,user_02094_sess_0279,search,product_0317,Fashion,1,0.0,,Colombia,mobile,organic
evt_00012440,2026-01-29T10:13:20,2026-01-29,user_00318,user_00318_sess_0456,page_view,product_0298,Toys,1,0.0,,Chile,desktop,paid_search
evt_00012441,2026-04-10T07:30:23,2026-04-10,user_00971,user_00971_sess_0515,page_view,product_0117,Electronics,1,0.0,,Colombia,desktop,social
evt_00012442,2026-02-28T14:02:01,2026-02-28,user_00836,user_00836_sess_0469,add_to_cart,product_0199,Sports,3,0.0,,Chile,desktop,organic
evt_00012443,2026-01-06T20:35:49,2026-01-06,user_01335,user_01335_sess_0484,page_view,product_0296,Beauty,1,0.0,,Mexico,mobile,email
evt_00012444,2026-03-28T12:57:18,2026-03-28,user_02337,user_02337_sess_0215,page_view,product_0185,Electronics,3,0.0,,Chile,mobile,paid_search
evt_00012445,2026-01-21T11:27:17,2026-01-21,user_01522,user_01522_sess_0354,checkout,product_0010,Home,1,0.0,,Colombia,mobile,organic
evt_00012446,2026-04-21T04:38:18,2026-04-21,user_01704,user_01704_sess_0348,page_view,product_0335,Books,1,0.0,,Argentina,mobile,organic
evt_00012447,2026-04-24T06:51:46,2026-04-24,user_00293,user_00293_sess_0574,add_to_cart,product_0173,Fashion,2,0.0,,Uruguay,mobile,organic
evt_00012448,2026-04-05T03:18:33,2026-04-05,user_01747,user_01747_sess_0193,search,product_0230,Sports,1,0.0,,Mexico,mobile,organic
evt_00012449,2026-02-17T18:40:17,2026-02-17,user_01160,user_01160_sess_0431,page_view,product_0069,Beauty,3,0.0,,Chile,mobile,organic
evt_00012450,2026-01-03T10:37:57,2026-01-03,user_00587,user_00587_sess_0281,purchase,product_0239,Fashion,1,240.23,order_001029,Brazil,mobile,paid_search
evt_00012451,2026-04-11T03:24:52,2026-04-11,user_00102,user_00102_sess_0535,page_view,product_0189,Toys,1,0.0,,Chile,desktop,paid_search
evt_00012452,2026-04-29T01:08:25,2026-04-29,user_01338,user_01338_sess_0255,page_view,product_0165,Home,2,0.0,,Chile,mobile,paid_search
evt_00012453,2026-04-28T14:22:44,2026-04-28,user_02487,user_02487_sess_0208,page_view,product_0370,Toys,3,0.0,,Uruguay,mobile,paid_search
evt_00012454,2026-03-31T10:27:36,2026-03-31,user_01476,user_01476_sess_0276,page_view,product_0226,Home,1,0.0,,Uruguay,tablet,paid_search
evt_00012455,2026-04-07T10:43:23,2026-04-07,user_01373,user_01373_sess_0271,search,product_0103,Home,2,0.0,,Brazil,mobile,organic
evt_00012456,2026-03-26T15:06:10,2026-03-26,user_01672,user_01672_sess_0223,add_to_cart,product_0386,Grocery,1,0.0,,Brazil,mobile,direct
evt_00012457,2026-03-24T03:06:25,2026-03-24,user_01535,user_01535_sess_0182,page_view,product_0156,Home,3,0.0,,Uruguay,mobile,social
evt_00012458,2026-01-24T09:06:02,2026-01-24,user_01928,user_01928_sess_0190,page_view,product_0171,Grocery,1,0.0,,Argentina,desktop,organic
evt_00012459,2026-04-25T18:08:02,2026-04-25,user_01205,user_01205_sess_0106,page_view,product_0046,Beauty,1,0.0,,Uruguay,desktop,email
evt_00012460,2026-03-01T12:14:34,2026-03-01,user_00128,user_00128_sess_0437,search,product_0207,Grocery,1,0.0,,Colombia,mobile,social
evt_00012461,2026-03-02T23:38:35,2026-03-02,user_00657,user_00657_sess_0121,page_view,product_0096,Books,3,0.0,,Mexico,mobile,organic
evt_00012462,2026-04-25T07:55:20,2026-04-25,user_01509,user_01509_sess_0088,search,product_0127,Home,1,0.0,,Chile,mobile,social
evt_00012463,2026-01-11T10:15:37,2026-01-11,user_00183,user_00183_sess_0152,purchase,product_0138,Electronics,1,212.61,order_001030,Colombia,desktop,email
evt_00012464,2026-01-16T08:31:10,2026-01-16,user_01192,user_01192_sess_0078,page_view,product_0235,Beauty,2,0.0,,Mexico,mobile,email
evt_00012465,2026-04-13T16:45:30,2026-04-13,user_00615,user_00615_sess_0532,page_view,product_0363,Electronics,2,0.0,,Chile,desktop,organic
evt_00012466,2026-04-29T11:51:31,2026-04-29,user_02422,user_02422_sess_0244,page_view,product_0285,Home,2,0.0,,Argentina,mobile,paid_search
evt_00012467,2026-03-17T06:21:34,2026-03-17,user_00105,user_00105_sess_0049,add_to_cart,product_0174,Beauty,1,0.0,,Chile,desktop,email
evt_00012468,2026-04-19T09:35:55,2026-04-19,user_00436,user_00436_sess_0534,page_view,product_0163,Grocery,3,0.0,,Uruguay,mobile,paid_search
evt_00012469,2026-01-10T08:31:57,2026-01-10,user_02495,user_02495_sess_0410,page_view,product_0105,Home,3,0.0,,Brazil,mobile,organic
evt_00012470,2026-01-22T07:43:47,2026-01-22,user_00867,user_00867_sess_0196,add_to_cart,product_0224,Beauty,1,0.0,,Argentina,mobile,paid_search
evt_00012471,2026-02-01T17:49:22,2026-02-01,user_01283,user_01283_sess_0008,page_view,product_0097,Home,1,0.0,,Brazil,mobile,email
evt_00012472,2026-01-15T05:21:17,2026-01-15,user_02093,user_02093_sess_0117,page_view,product_0373,Home,1,0.0,,Uruguay,mobile,organic
evt_00012473,2026-02-10T23:21:26,2026-02-10,user_02082,user_02082_sess_0512,page_view,product_0036,Sports,2,0.0,,Uruguay,desktop,direct
evt_00012474,2026-01-20T11:19:16,2026-01-20,user_02382,user_02382_sess_0053,add_to_cart,product_0034,Home,1,0.0,,Argentina,mobile,paid_search
evt_00012475,2026-04-17T08:15:31,2026-04-17,user_01410,user_01410_sess_0271,search,product_0133,Electronics,1,0.0,,Chile,mobile,paid_search
evt_00012476,2026-02-20T07:43:34,2026-02-20,user_00881,user_00881_sess_0207,page_view,product_0116,Beauty,1,0.0,,Colombia,desktop,organic
evt_00012477,2026-04-27T19:04:37,2026-04-27,user_01552,user_01552_sess_0344,search,product_0173,Fashion,1,0.0,,Chile,mobile,paid_search
evt_00012478,2026-02-12T16:18:19,2026-02-12,user_02387,user_02387_sess_0006,page_view,product_0237,Books,2,0.0,,Brazil,mobile,paid_search
evt_00012479,2026-03-22T11:21:09,2026-03-22,user_00134,user_00134_sess_0189,checkout,product_0110,Toys,1,0.0,,Colombia,mobile,organic
evt_00012480,2026-02-22T04:20:50,2026-02-22,user_00615,user_00615_sess_0049,add_to_cart,product_0118,Books,2,0.0,,Colombia,tablet,email
evt_00012481,2026-03-29T00:05:33,2026-03-29,user_01561,user_01561_sess_0466,checkout,product_0013,Fashion,1,0.0,,Mexico,tablet,direct
evt_00012482,2026-01-18T18:27:37,2026-01-18,user_00322,user_00322_sess_0093,search,product_0340,Beauty,1,0.0,,Brazil,mobile,paid_search
evt_00012483,2026-01-04T21:11:48,2026-01-04,user_00317,user_00317_sess_0200,search,product_0116,Beauty,1,0.0,,Colombia,desktop,organic
evt_00012484,2026-04-02T13:44:25,2026-04-02,user_00920,user_00920_sess_0223,add_to_cart,product_0371,Beauty,1,0.0,,Colombia,mobile,paid_search
evt_00012485,2026-04-28T04:35:15,2026-04-28,user_02316,user_02316_sess_0361,page_view,product_0363,Electronics,2,0.0,,Mexico,mobile,paid_search
evt_00012486,2026-01-19T10:13:06,2026-01-19,user_02063,user_02063_sess_0237,search,product_0054,Beauty,1,0.0,,Colombia,tablet,email
evt_00012487,2026-02-05T20:19:03,2026-02-05,user_02353,user_02353_sess_0437,add_to_cart,product_0221,Fashion,1,0.0,,Uruguay,desktop,paid_search
evt_00012488,2026-04-11T18:32:50,2026-04-11,user_02246,user_02246_sess_0133,page_view,product_0140,Electronics,1,0.0,,Mexico,mobile,paid_search
evt_00012489,2026-02-12T12:00:42,2026-02-12,user_01713,user_01713_sess_0042,page_view,product_0141,Grocery,1,0.0,,Uruguay,mobile,organic
evt_00012490,2026-01-28T11:27:05,2026-01-28,user_02208,user_02208_sess_0230,page_view,product_0285,Home,3,0.0,,Mexico,mobile,paid_search
evt_00012491,2026-02-26T21:08:27,2026-02-26,user_00497,user_00497_sess_0549,add_to_cart,product_0383,Beauty,3,0.0,,Argentina,mobile,organic
evt_00012492,2026-02-23T02:31:46,2026-02-23,user_02162,user_02162_sess_0430,page_view,product_0133,Electronics,3,0.0,,Colombia,desktop,social
evt_00012493,2026-01-05T19:47:16,2026-01-05,user_00211,user_00211_sess_0096,add_to_cart,product_0268,Grocery,1,0.0,,Argentina,mobile,organic
evt_00012494,2026-01-14T19:05:54,2026-01-14,user_02487,user_02487_sess_0176,page_view,product_0318,Electronics,2,0.0,,Mexico,mobile,direct
evt_00012495,2026-04-16T10:16:35,2026-04-16,user_01935,user_01935_sess_0505,add_to_cart,product_0350,Toys,1,0.0,,Mexico,desktop,paid_search
evt_00012496,2026-01-04T06:20:17,2026-01-04,user_02149,user_02149_sess_0314,search,product_0331,Electronics,1,0.0,,Mexico,mobile,social
evt_00012497,2026-04-20T21:36:46,2026-04-20,user_02132,user_02132_sess_0233,add_to_cart,product_0363,Electronics,1,0.0,,Uruguay,mobile,paid_search
evt_00012498,2026-02-11T06:25:14,2026-02-11,user_01807,user_01807_sess_0296,search,product_0386,Grocery,1,0.0,,Chile,mobile,social
evt_00012499,2026-01-24T09:04:14,2026-01-24,user_01299,user_01299_sess_0069,page_view,product_0215,Fashion,2,0.0,,Brazil,desktop,email
evt_00012500,2026-02-18T19:18:18,2026-02-18,user_01103,user_01103_sess_0171,page_view,product_0099,Books,1,0.0,,Mexico,mobile,organic
evt_00012501,2026-04-01T12:52:15,2026-04-01,user_00799,user_00799_sess_0288,page_view,product_0170,Books,3,0.0,,Mexico,mobile,paid_search
evt_00012502,2026-03-31T12:23:33,2026-03-31,user_02357,user_02357_sess_0147,add_to_cart,product_0285,Home,1,0.0,,Mexico,mobile,email
evt_00012503,2026-02-27T05:24:52,2026-02-27,user_01201,user_01201_sess_0531,search,product_0029,Grocery,1,0.0,,Argentina,desktop,organic
evt_00012504,2026-02-13T08:16:16,2026-02-13,user_01000,user_01000_sess_0473,page_view,product_0373,Home,1,0.0,,Uruguay,mobile,paid_search
evt_00012505,2026-02-02T01:09:52,2026-02-02,user_01347,user_01347_sess_0395,page_view,product_0269,Toys,1,0.0,,Uruguay,mobile,social
evt_00012506,2026-04-28T13:14:32,2026-04-28,user_00996,user_00996_sess_0364,checkout,product_0276,Beauty,1,0.0,,Colombia,desktop,organic
evt_00012507,2026-03-21T12:59:04,2026-03-21,user_01483,user_01483_sess_0421,page_view,product_0121,Grocery,1,0.0,,Brazil,desktop,paid_search
evt_00012508,2026-02-09T05:25:36,2026-02-09,user_00946,user_00946_sess_0150,page_view,product_0036,Sports,1,0.0,,Mexico,desktop,organic
evt_00012509,2026-04-02T07:47:15,2026-04-02,user_01868,user_01868_sess_0153,search,product_0349,Grocery,1,0.0,,Chile,mobile,organic
evt_00012510,2026-01-04T18:06:15,2026-01-04,user_01290,user_01290_sess_0313,add_to_cart,product_0294,Home,1,0.0,,Mexico,mobile,social
evt_00012511,2026-03-07T09:39:33,2026-03-07,user_00473,user_00473_sess_0322,checkout,product_0313,Beauty,2,0.0,,Argentina,mobile,paid_search
evt_00012512,2026-02-25T14:05:49,2026-02-25,user_00988,user_00988_sess_0599,page_view,product_0237,Books,3,0.0,,Chile,tablet,organic
evt_00012513,2026-04-25T17:14:35,2026-04-25,user_01823,user_01823_sess_0258,page_view,product_0096,Books,1,0.0,,Argentina,mobile,paid_search
evt_00012514,2026-03-28T04:10:30,2026-03-28,user_01680,user_01680_sess_0442,search,product_0071,Home,1,0.0,,Uruguay,tablet,organic
evt_00012515,2026-03-24T01:06:58,2026-03-24,user_01483,user_01483_sess_0080,page_view,product_0132,Sports,2,0.0,,Colombia,mobile,paid_search
evt_00012516,2026-01-23T21:10:13,2026-01-23,user_00327,user_00327_sess_0536,search,product_0380,Electronics,1,0.0,,Colombia,desktop,direct
evt_00012517,2026-04-06T03:18:43,2026-04-06,user_01442,user_01442_sess_0578,page_view,product_0349,Grocery,1,0.0,,Brazil,mobile,paid_search
evt_00012518,2026-02-17T17:14:47,2026-02-17,user_02296,user_02296_sess_0477,purchase,product_0298,Toys,1,36.81,order_001031,Mexico,mobile,social
evt_00012519,2026-01-02T03:23:35,2026-01-02,user_02072,user_02072_sess_0365,search,product_0194,Toys,2,0.0,,Colombia,desktop,organic
evt_00012520,2026-02-17T09:25:21,2026-02-17,user_00314,user_00314_sess_0194,add_to_cart,product_0110,Toys,3,0.0,,Chile,mobile,direct
evt_00012521,2026-04-27T15:17:17,2026-04-27,user_01484,user_01484_sess_0201,checkout,product_0372,Grocery,1,0.0,,Chile,mobile,social
evt_00012522,2026-01-15T17:56:55,2026-01-15,user_01984,user_01984_sess_0500,page_view,product_0224,Beauty,1,0.0,,Argentina,mobile,direct
evt_00012523,2026-01-12T08:04:10,2026-01-12,user_02479,user_02479_sess_0591,page_view,product_0235,Beauty,1,0.0,,Uruguay,mobile,direct
evt_00012524,2026-03-17T21:21:15,2026-03-17,user_00944,user_00944_sess_0435,page_view,product_0035,Books,1,0.0,,Argentina,mobile,paid_search
evt_00012525,2026-03-18T09:56:05,2026-03-18,user_01839,user_01839_sess_0129,add_to_cart,product_0115,Toys,2,0.0,,Mexico,desktop,organic
evt_00012526,2026-04-18T00:01:39,2026-04-18,user_01716,user_01716_sess_0210,search,product_0285,Home,1,0.0,,Chile,mobile,email
evt_00012527,2026-02-23T14:42:34,2026-02-23,user_00942,user_00942_sess_0204,purchase,product_0272,Grocery,3,876.94,order_001032,Brazil,mobile,social
evt_00012528,2026-03-22T22:23:48,2026-03-22,user_02333,user_02333_sess_0422,page_view,product_0292,Fashion,1,0.0,,Brazil,mobile,organic
evt_00012529,2026-03-30T09:26:02,2026-03-30,user_00514,user_00514_sess_0098,add_to_cart,product_0156,Home,2,0.0,,Mexico,mobile,social
evt_00012530,2026-01-23T19:03:49,2026-01-23,user_02203,user_02203_sess_0595,page_view,product_0364,Home,1,0.0,,Brazil,desktop,organic
evt_00012531,2026-03-08T00:20:21,2026-03-08,user_01004,user_01004_sess_0258,search,product_0013,Fashion,1,0.0,,Uruguay,mobile,paid_search
evt_00012532,2026-04-21T00:20:55,2026-04-21,user_01670,user_01670_sess_0507,page_view,product_0167,Grocery,1,0.0,,Chile,mobile,paid_search
evt_00012533,2026-03-06T22:57:22,2026-03-06,user_02396,user_02396_sess_0080,page_view,product_0114,Books,1,0.0,,Uruguay,desktop,email
evt_00012534,2026-02-01T17:37:34,2026-02-01,user_00566,user_00566_sess_0178,page_view,product_0242,Toys,1,0.0,,Brazil,desktop,email
evt_00012535,2026-02-10T05:29:43,2026-02-10,user_02481,user_02481_sess_0511,page_view,product_0274,Grocery,1,0.0,,Mexico,desktop,organic
evt_00012536,2026-04-03T06:38:33,2026-04-03,user_01067,user_01067_sess_0168,page_view,product_0199,Sports,3,0.0,,Brazil,mobile,organic
evt_00012537,2026-01-24T09:42:51,2026-01-24,user_01176,user_01176_sess_0143,search,product_0375,Electronics,1,0.0,,Mexico,mobile,email
evt_00012538,2026-03-20T16:36:22,2026-03-20,user_01400,user_01400_sess_0148,search,product_0290,Grocery,3,0.0,,Chile,mobile,direct
evt_00012539,2026-02-21T14:52:34,2026-02-21,user_01286,user_01286_sess_0596,search,product_0136,Sports,3,0.0,,Mexico,desktop,email
evt_00012540,2026-03-26T11:09:07,2026-03-26,user_00484,user_00484_sess_0575,page_view,product_0185,Electronics,1,0.0,,Colombia,mobile,organic
evt_00012541,2026-01-01T16:52:56,2026-01-01,user_00334,user_00334_sess_0252,page_view,product_0239,Fashion,2,0.0,,Mexico,mobile,organic
evt_00012542,2026-02-27T18:53:29,2026-02-27,user_01674,user_01674_sess_0434,page_view,product_0117,Electronics,1,0.0,,Mexico,mobile,paid_search
evt_00012543,2026-03-01T19:50:01,2026-03-01,user_01725,user_01725_sess_0400,page_view,product_0328,Toys,1,0.0,,Brazil,mobile,organic
evt_00012544,2026-01-27T07:56:22,2026-01-27,user_02069,user_02069_sess_0429,add_to_cart,product_0243,Beauty,2,0.0,,Uruguay,mobile,organic
evt_00012545,2026-02-19T15:27:46,2026-02-19,user_00608,user_00608_sess_0498,purchase,product_0059,Fashion,2,430.55,order_001033,Brazil,desktop,social
evt_00012546,2026-03-24T10:17:14,2026-03-24,user_02360,user_02360_sess_0516,page_view,product_0213,Sports,2,0.0,,Argentina,mobile,organic
evt_00012547,2026-01-14T07:20:57,2026-01-14,user_02025,user_02025_sess_0084,page_view,product_0230,Sports,1,0.0,,Argentina,mobile,organic
evt_00012548,2026-02-14T09:07:25,2026-02-14,user_00812,user_00812_sess_0498,search,product_0058,Electronics,2,0.0,,Brazil,mobile,social
evt_00012549,2026-02-17T19:09:08,2026-02-17,user_00737,user_00737_sess_0301,page_view,product_0158,Home,2,0.0,,Chile,mobile,organic
evt_00012550,2026-04-25T11:44:16,2026-04-25,user_01860,user_01860_sess_0517,purchase,product_0277,Electronics,3,97.59,order_001034,Chile,mobile,paid_search
evt_00012551,2026-03-12T05:31:51,2026-03-12,user_00064,user_00064_sess_0596,add_to_cart,product_0219,Grocery,1,0.0,,Argentina,mobile,organic
evt_00012552,2026-01-09T09:00:51,2026-01-09,user_00684,user_00684_sess_0427,page_view,product_0318,Electronics,2,0.0,,Mexico,desktop,organic
evt_00012553,2026-01-16T08:06:02,2026-01-16,user_00495,user_00495_sess_0053,search,product_0060,Sports,1,0.0,,Uruguay,mobile,paid_search
evt_00012554,2026-01-21T13:15:20,2026-01-21,user_01715,user_01715_sess_0187,add_to_cart,product_0200,Fashion,1,0.0,,Uruguay,mobile,organic
evt_00012555,2026-02-05T07:27:44,2026-02-05,user_01079,user_01079_sess_0293,search,product_0226,Home,1,0.0,,Argentina,mobile,email
evt_00012556,2026-02-04T23:08:08,2026-02-04,user_02272,user_02272_sess_0300,checkout,product_0323,Beauty,1,0.0,,Mexico,mobile,email
evt_00012557,2026-04-20T01:01:00,2026-04-20,user_01925,user_01925_sess_0145,page_view,product_0019,Grocery,3,0.0,,Brazil,desktop,social
evt_00012558,2026-03-20T16:51:40,2026-03-20,user_00414,user_00414_sess_0078,search,product_0400,Electronics,3,0.0,,Argentina,desktop,social
evt_00012559,2026-01-12T13:17:51,2026-01-12,user_00518,user_00518_sess_0191,page_view,product_0110,Toys,1,0.0,,Mexico,mobile,organic
evt_00012560,2026-03-02T23:00:27,2026-03-02,user_00140,user_00140_sess_0310,add_to_cart,product_0196,Home,2,0.0,,Mexico,mobile,organic
evt_00012561,2026-03-03T10:50:11,2026-03-03,user_01768,user_01768_sess_0504,search,product_0399,Grocery,1,0.0,,Brazil,desktop,organic
evt_00012562,2026-01-27T13:19:09,2026-01-27,user_00099,user_00099_sess_0045,search,product_0221,Fashion,3,0.0,,Argentina,mobile,paid_search
evt_00012563,2026-02-22T16:39:50,2026-02-22,user_00684,user_00684_sess_0048,add_to_cart,product_0185,Electronics,3,0.0,,Brazil,mobile,organic
evt_00012564,2026-02-28T23:01:50,2026-02-28,user_00300,user_00300_sess_0582,add_to_cart,product_0042,Toys,2,0.0,,Colombia,mobile,organic
evt_00012565,2026-04-12T06:49:48,2026-04-12,user_00543,user_00543_sess_0029,page_view,product_0073,Electronics,1,0.0,,Argentina,desktop,paid_search
evt_00012566,2026-01-21T07:43:00,2026-01-21,user_02110,user_02110_sess_0353,page_view,product_0046,Beauty,1,0.0,,Brazil,desktop,social
evt_00012567,2026-03-02T05:26:44,2026-03-02,user_02169,user_02169_sess_0523,add_to_cart,product_0270,Fashion,2,0.0,,Argentina,mobile,organic
evt_00012568,2026-04-01T04:00:28,2026-04-01,user_01590,user_01590_sess_0220,add_to_cart,product_0266,Home,2,0.0,,Chile,mobile,social
evt_00012569,2026-04-09T14:01:45,2026-04-09,user_01730,user_01730_sess_0323,purchase,product_0138,Electronics,3,850.93,order_001035,Uruguay,desktop,organic
evt_00012570,2026-02-04T01:27:56,2026-02-04,user_01452,user_01452_sess_0070,page_view,product_0040,Fashion,1,0.0,,Chile,mobile,direct
evt_00012571,2026-02-17T06:58:51,2026-02-17,user_00523,user_00523_sess_0260,search,product_0055,Toys,1,0.0,,Uruguay,mobile,direct
evt_00012572,2026-03-19T06:39:26,2026-03-19,user_01648,user_01648_sess_0367,search,product_0115,Toys,1,0.0,,Argentina,mobile,social
evt_00012573,2026-04-05T14:24:11,2026-04-05,user_02282,user_02282_sess_0319,page_view,product_0099,Books,2,0.0,,Chile,mobile,organic
evt_00012574,2026-03-28T06:49:40,2026-03-28,user_00989,user_00989_sess_0030,search,product_0200,Fashion,1,0.0,,Uruguay,tablet,social
evt_00012575,2026-01-26T15:35:38,2026-01-26,user_01202,user_01202_sess_0574,page_view,product_0250,Fashion,2,0.0,,Chile,desktop,social
evt_00012576,2026-01-20T01:03:02,2026-01-20,user_00488,user_00488_sess_0187,page_view,product_0305,Home,3,0.0,,Argentina,mobile,paid_search
evt_00012577,2026-04-13T08:36:23,2026-04-13,user_01380,user_01380_sess_0490,checkout,product_0139,Toys,2,0.0,,Chile,desktop,direct
evt_00012578,2026-03-19T08:45:15,2026-03-19,user_01379,user_01379_sess_0446,purchase,product_0021,Books,1,211.55,order_001036,Brazil,desktop,organic
evt_00012579,2026-01-19T23:40:35,2026-01-19,user_02423,user_02423_sess_0211,search,product_0193,Electronics,1,0.0,,Uruguay,mobile,social
evt_00012580,2026-04-05T20:22:49,2026-04-05,user_02494,user_02494_sess_0138,search,product_0216,Sports,3,0.0,,Chile,mobile,organic
evt_00012581,2026-02-08T22:10:32,2026-02-08,user_00442,user_00442_sess_0373,search,product_0247,Electronics,1,0.0,,Argentina,mobile,social
evt_00012582,2026-04-10T10:08:57,2026-04-10,user_00186,user_00186_sess_0160,search,product_0180,Fashion,3,0.0,,Colombia,mobile,organic
evt_00012583,2026-03-24T07:36:08,2026-03-24,user_00303,user_00303_sess_0514,add_to_cart,product_0034,Home,3,0.0,,Mexico,mobile,email
evt_00012584,2026-02-27T22:20:52,2026-02-27,user_01454,user_01454_sess_0433,search,product_0138,Electronics,3,0.0,,Argentina,mobile,organic
evt_00012585,2026-04-10T02:45:58,2026-04-10,user_01839,user_01839_sess_0288,page_view,product_0218,Sports,1,0.0,,Mexico,mobile,social
evt_00012586,2026-03-30T08:18:31,2026-03-30,user_01675,user_01675_sess_0098,search,product_0362,Electronics,1,0.0,,Mexico,mobile,paid_search
evt_00012587,2026-04-17T16:49:21,2026-04-17,user_01843,user_01843_sess_0147,purchase,product_0101,Toys,3,76.02,order_001037,Uruguay,desktop,social
evt_00012588,2026-03-18T00:15:20,2026-03-18,user_01785,user_01785_sess_0586,checkout,product_0305,Home,2,0.0,,Uruguay,desktop,organic
evt_00012589,2026-02-03T07:26:42,2026-02-03,user_01185,user_01185_sess_0258,page_view,product_0259,Grocery,3,0.0,,Colombia,desktop,social
evt_00012590,2026-04-19T12:59:06,2026-04-19,user_01955,user_01955_sess_0014,purchase,product_0041,Fashion,1,286.49,order_001038,Brazil,mobile,organic
evt_00012591,2026-03-09T20:30:47,2026-03-09,user_00552,user_00552_sess_0594,search,product_0053,Fashion,1,0.0,,Chile,mobile,paid_search
evt_00012592,2026-04-23T14:45:12,2026-04-23,user_00752,user_00752_sess_0561,page_view,product_0172,Sports,1,0.0,,Chile,mobile,social
evt_00012593,2026-02-14T11:52:12,2026-02-14,user_02415,user_02415_sess_0088,page_view,product_0020,Fashion,2,0.0,,Brazil,mobile,direct
